ID,scopus_name,scopus_id,grad_year
"Ng, Chee K.;Arizona State University;1992","Ng, Chee K.",7401705766,1992
"Ng, Chew;University of Melbourne;1993","Ng, Chew",55071698900,1993
"Ng, Hock Guan;Stanford University","Ng, Hockguan",7401619234,
"Ng, Ignace;Simon Fraser University;1986","Ng, Ignace",7102753720,1986
"Ng, Juliana;University of Western Australia;1995","Ng, Juliana",36696715600,1995
"Ng, Lilian K.;University of Pennsylvania;1989","Lilian Ng, Lilian",7201477824,1989
"Ng, Pin T.;University of Illinois;1989","Ng, Pin T.",7201376921,1989
"Ng, S. H.;University of London;1983","Ng, Sikhung",7403358456,1983
"Ng, Serena;Princeton University;1993","Ng, Serena",7403358368,1993
"Ngoboka, Pascal;University of Wisconsin, Milwaukee;1987","Ngoboka, Pascal T.",55062216200,1987
"Nguyen, D. T.;Australian National University","Nguyen, Duc Tho",55741202900,
"Nguyen, Hong V.;Binghamton University;1981","Nguyen, Hong V.",37031622400,1981
"Ngwenya, Joram;Arizona State University","Ngwenya, Joram",6504666526,
"Ni, Huan;Stony Brook University","Ni, Huan",23103705700,
"Ni, Jinlan;Purdue University;2004","Ni, Jinlan",23989177000,2004
"Nicholas, John;Northwestern University;1977","Nicholas, John M.",57201534362,1977
"Nichols, Dave Leroy;Oklahoma State University;1992","Nichols, Dave L.",7202618794,1992
"Nichols, Donald A.;Yale University;1968","Nichols, Donald A.",7202617816,1968
"Nichols, Donald R.;University of Oklahoma;1970","Nichols, Donald R.",57190647662,1970
"Nichols, Donald;Stanford University;2003","Nichols, Donald R.",57190647662,2003
"Nichols, Linda M.;Louisiana State University;1989","Nichols, Linda M.",36957964100,1989
"Nichols, Mark W.;Florida State University;1994","Nichols, Mark W.",7202674193,1994
"Nichols, Mary L.;University of Kansas;1974","Nichols, Mary Lippitt",7202674190,1974
"Nichols, Nancy B.;University of North Texas;1997","Nichols, Nancy B.",7004460936,1997
"Nicholson, Alastair J.;University of London","Nicholson, Alastair",14820840000,
"Nicholson, Brian;University of Salford","Nicholson, Brian",36135551000,
"Nicholson, Edward A.;Ohio State University;1970","Nicholson, Edward",56754777300,1970
"Nicholson, Nigel;University of Wales","Nicholson, Nigel",11042231200,
"Nicholson, Norman D.;University of Southern California;1970","Nicholson, Norman K.",24078941900,1970
"Nicholson, Walter E.;Massachusetts Institute of Technology;1970","Nicholson, Walter",35942523700,1970
"Nickerson, David;Northwestern University;1981","Nickerson, David B.",8945171400,1981
"Nickerson, David;Northwestern University;1982","Nickerson, David B.",8945171400,1982
"Nickerson, Jack A.;University of California, Berkeley;1997","Nickerson, Jack A.",7007157885,1997
"Nicol, David M.;University of Houston;1994","Nicol, David M.",36834291900,1994
"Niebuhr, Robert E.;Ohio State University;1977","Niebuhr, Robert E.",24360733700,1977
"Niederjohn, M. Scott;University of Wisconsin, Milwaukee","Niederjohn, M. Scott",6506136691,
"Niederle, Muriel;Harvard University;2002","Niederle, Muriel",6603258903,2002
"Niehaus, Gregory R.;Washington University in St. Louis;1985","Niehaus, Greg R.",7003491484,1985
"Niehoff, Brian P.;Indiana University;1988","Niehoff, Brian P.",7004063545,1988
"Nielsen, Lars Tyge;Harvard University;1985","Nielsen, Lars Tyge",24394484400,1985
"Nielsen, Mogens;Syddansk Universitet;1986","Nielsen, Mogens Grosen",56031552900,1986
"Nielsen, Morten;Aarhus University;2003","Nielsen, Morten Ørregaard",13409498900,2003
"Nielson, Norma L.;University of Pennsylvania;1979","Nielson, Norma L.",6602692204,1979
"Nielson, Troy;University of Utah;1998","Nielson, Troy R.",6602668120,1998
"Niemi, Albert W. Jr.;University of Connecticut;1969","Niemi, Albert W.",35831310900,1969
"Niendorf, Bruce D.;Florida State University;1994","Niendorf, Bruce D.",6504210062,1994
"Niendorf, Robert M.;University of Wisconsin, Madison;1969","Niendorf, Robert M.",24326493600,1969
"Nier, Erlend;LES;1999","Nier, Erlend W.",55017969100,1999
"Nieschwietz, Robert J.;Arizona State University;2001","Nieschwietz, Robert J.",6507585402,2001
"Nieswiadomy, Michael L.;Texas A&M University;1983","Nieswiadomy, Michael L.",56017949700,1983
"Niggle, Chris;University of California, Riverside","Niggle, Christopher J.",6603339429,
"Niggle, Chris;University of California, Riverside;1984","Niggle, Christopher J.",6603339429,1984
"Nigro, Peter;Boston College;1992","Nigro, Peter J.",6602093448,1992
"Niho, Yoshio;Brown University;1973","Niho, Yoshio",57190364861,1973
"Nijhawan, Inder P.;University of North Carolina;1971","Nijhawan, Inder P.",54924634700,1971
"Nijman, Theo;University of Amsterdam;1984","Nijman, Theo E.",6601997514,1984
"Nik-Khah, Edward;University of Notre Dame;2005","Nik-Khah, Edward",55382513800,2005
"Nikias, Anthony;Ohio State University;2002","Nikias, Anthony D.",36195290200,2002
"Nikolai, Loren A.;University of Minnesota;1973","Nikolai, Loren A.",6506419940,1973
"Nikolova, Stanislava;University of Florida;2004","Nikolova, Stanislava Stas",55428923200,2004
"Nilakant, V.;Case Western Reserve University;1984","Nilakant, Venkataraman",8920854600,1984
"Nilakanta, Sree;University of Houston;1985","Nilakanta, Sree",6603366067,1985
"Niles, Marcia S.;University of Washington;1984","Niles, Marcia S.",7801550766,1984
"Nilsson, Eric A.;University of Massachusetts;1989","Nilsson, Eric A.",7102717374,1989
"Nimalendran, M.;University of Michigan;1990","Nimalendran, Mahendrarajah",6603300247,1990
"Niman, Neil B.;University of Texas at Austin;1985","Niman, Neil B.",6506160308,1985
"Nimnicht, James L.;University of Nebraska;1990","Nimnicht, James L.",36449667500,1990
"Nippani, Srinivas;University of Arkansas;1998","Nippani, Srinivas",6507800886,1998
"Nippani, Srinivas;University of Arkansas;1999","Nippani, Srinivas",6507800886,1998
"Nippani, Srinives;University of Arkansas;1998","Nippani, Srinivas",6507800886,1998
"Niroomand, Farhang;Michigan State University;1983","Niroomand, Farhang",7003284343,1983
"Nisbet, Charles T.;University of Oregon;1967","Nisbet, Charles T.",57190476599,1967
"Nishiotis, George;Northwestern University;1998","Nishiotis, George P.",6506500254,1998
"Nissan, Edward;Texas A&M University;1969","Nissan, Edward",7006461823,1969
"Nissen, Mark;University of Southern California;1995","Nissen, Mark E.",7005453859,1995
"Nissim, Doron;University of California, Berkeley;1998","Nissim, Doron",6602430744,1998
"Niswander, Frederick D.;Texas A&M University;1993","Niswander, Frederick",6507133892,1993
"Niu, Shun Chen;University of California, Berkeley;1977","Niu, Shunchen",7103052278,1977
"Nix, Joan;New York University;1989","Nix, Joan",7004137995,1989
"Nix, Paul E.;University of North Texas;1977","Nix, Paul E.",57192945423,1977
"Nixon, Bill;University of Dundee;1995","Nixon, Bill",7006405513,1995
"Nixon, Clair J.;Texas A&M University;1980","Nixon, Clair J.",7006650412,1980
"Nixon, Don R.;Georgia State University;1982","Nixon, Don R.",55222479000,1982
"Nixon, Judy C.;Georgia State University;1975","Nixon, Judy C.",7202662981,1975
"Nixon, Mark R.;Texas A&M University;1995","Nixon, Mark R.",16414135600,1995
"Nixon, Terry;University of South Carolina;1996","Nixon, Terry D.",7004157873,1996
"Nizovtsev, Dmitri;Purdue University;2001","Nizovtsev, Dmitri",6506268073,2001
"Njoroge, Joyce;Washington State University;2001","Njoroge, Joyce W.",22938945600,2001
"Nkansah, Paul;Iowa State University;1983","Nkansah, Paul T.",57194894087,1983
"Nkomo, Stella M.;University of Massachusetts;1983","Nkomo, Stella M.",6602925332,1983
"Nnadozie, Emmanuel U.;University of Paris;1987","Nnadozie, Emmanuel U.",6507132270,1987
"Noam, Eli;Harvard University;1975","Noam, Eli M.",6603880624,1975
"Noble, Lela G.;Fletcher;1970","Noble, Lela Garner",57189285974,1970
"Noble, Margaret;Indiana University;1992","Noble, Margaret A.",7202409193,1992
"Noble, Nicholas R.;University of Cincinnati;1978","Noble, Nicholas R.",24531120800,1978
"Nocetti, Diego;University of Memphis;2006","Nocetti, Diego C.",55941504700,2006
"Nocke, Volker;London School of Economics and Political Science;1999","Nocke, Volker",16310289500,1999
"Nodoushani, Omid;University of Pennsylvania;1987","Nodoushani, Omid",6602646718,1987
"Nodoushani, Patricia;University of Houston;1987","Nodoushani, Patricia A.",6505784933,1987
"Noe, Raymond;Michigan State University;1985","Noe, Raymond A.",7006815770,1985
"Noe, Thomas H.;University of Texas at Austin;1987","Noe, Thomas H.",7003876584,1987
"Noel, Alain;McGill University","Noel, Alain",57191356719,
"Noel, James C.;Ohio State University;1981","Noel, James",7201615789,1981
"Noel, Michael;University of California, Berkeley;2002","Noel, Michael D.",16203592000,2002
"Noell, Edd S.;Louisiana State University","Noell, Edd S.",13004021300,
"Nofsinger, John R.;Washington State University;1996","Nofsinger, John R.",6602002307,1996
"Noga, Tracy J.;Texas Tech University;2001","Noga, Tracy J.",22985781800,2001
"Nohel, Tom;University of Minnesota;1992","Nohel, Tom",6505975697,1992
"Noiset, Luc;Tulane University","Noiset, Luc P.",6506021970,
"Nolan, James R.;University at Albany;1986","Nolan, James R.",7201399771,1986
"Nolan, James R.;University at Albany;1987","Nolan, James R.",7201399771,1987
"Nolan, Linda","Nolan, Linda L.",7006762890,
"Noland, Thomas G.;University of Mississippi;2000","Noland, Thomas G.",57197715233,2000
"Noland, Thomas R.;University of Illinois;1992","Noland, Thomas R.",7005163216,1992
"Noll, Roger G.;Harvard University;1967","Noll, Roger G.",7005067480,1967
"Nollen, Stanley D.;University of Chicago;1974","Nollen, Stanley D.",6603368611,1974
"Nollet, Jean;University of Western Ontario","Nollet, Jean",10339845000,
"Nonnenmacher, Tomas;University of Illinois;1996","Nonnenmacher, Tomas W.",7003442493,1996
"Noon, Charles E.;University of Michigan;1988","Noon, Charles E.",35615360000,1988
"Noonan, James T.;University of Southern California;2002","Noonan, James",56090137900,2002
"Noonan, Kelly;Stony Brook University;2000","Noonan, Kelly",35562522300,2000
"Noonan, Patrick;Harvard University;1993","Noonan, Brice Patrick",13605226300,1993
"Noor, Jawwad Butt;University of Rochester;2005","Noor, Jawwad",16550762600,2005
"Noorbakhsh, Abbas;Kansas State University;1989","Noorbakhsh, Abbas",6507121661,1989
"Noori, A. Hamid;University of Western Ontario;1981","Noori, Hamid",57195976708,1981
"Nopo, Hugo;Northwestern University;2003","Ñopo, Hugo",23988916700,2003
"Norbis, Mario;University of Massachusetts;1987","Norbis, Mario I.",6603448795,1987
"Nord, G. Daryl;University of North Dakota;1976","Nord, G. Daryl",7003667720,1976
"Nord, Steven;University of Illinois;1976","Nord, Stephen E.",7004133000,1976
"Nord, Walter;Washington University in St. Louis;1967","Nord, Walter R.",6603694903,1967
"Nordhaus, William D.;Massachusetts Institute of Technology;1967","Nordhaus, William D.",7004576935,1967
"Nordhauser, Fred;Purdue University;1971","Nordhauser, Fred",24380077100,1971
"Nordstrom, Louise J.;Clark University;1971","Nordström, Louise",55949963200,1971
"Noreen, Eric W.;Stanford University;1977","Noreen, Eric W.",6506359405,1977
"Noreiko, Gary;University of Southern California;1972","Noreiko, Gary",57194880128,1972
"Norgaard, Corine T.;University of Texas at Austin;1965","Norgaard, Corine T.",24364215400,1965
"Norling, Frederick;Yale University;1984","Norling, Frederick",6504054944,1984
"Norman-Zietz, Emily;Florida State University;1994","Zietz, Emily Norman",6602311875,1994
"Norman, Alfred L.;University of Minnesota;1971","Norman, Alfred Lorn",7401492306,1971
"Norman, George;Cambridge University;1977","Norman, George",7102607740,1977
"Norman, Lee;University of Utah;1980","Norman, Lee",57067564500,1980
"Norman, Patricia;University of North Carolina;1997","Norman, Patricia M.",7201827038,1997
"Norman, Peter;University of Pennsylvania;1996","Norman, Peter",7201826826,1996
"Noronha, Gregory M.;Virginia Polytechnic Institute and State University;1990","Noronha, Gregory M.",6602605320,1990
"Norrbin, Stefan C.;Arizona State University;1986","Norrbin, Stefan C.",6603519629,1986
"Norris, Daniel M.;University of Missouri;1982","Norris, Daniel M.",57167029200,1982
"North, Charles;University of Texas at Austin;1999","North, Charles M.",11239924600,1999
"North, David S.;Michigan State University;2000","North, David S.",7102197709,2000
"North, Douglass C.;University of California, Berkeley;1952","North, Douglass C.",7102197724,1952
"Northcott, Deryl;University of Waikato","Northcott, Deryl N.",6602232312,
"Northey, Margot;York University;1974","Northey, Margot",25938492300,1974
"Northrop, Emily M.;University of Texas at Austin;1988","Northrop, Emily",57193340978,1988
"Norton, Curtis L.;Arizona State University;1976","Norton, Curtis L.",24441894600,1976
"Norton, Edgar;University of Illinois;1984","Norton, Edgar",24303027100,1984
"Norton, Nancy;West Virginia University;1994","Norton, Nancy P.",57152417600,1994
"Norton, R. D.;Princeton University;1977","Norton, R. D.",7202155548,1977
"Norton, Seth;University of Chicago;1982","Norton, Seth W.",7201797221,1982
"Norton, Simon;Cardiff University","Norton, Simon D.",22952078800,
"Norton, Steven D.;Case Western Reserve University;1970","Norton, Steven D.",7201797183,1970
"Norton, Sue;University of Iowa;1986","Norton, Sue Margaret",7201797166,1986
"Norwood, Vera","Norwood, Vera",24397084200,
"Nosari, E. Joe;University of Kentucky;1972","Nosari, Eldon Joe",6503975003,1972
"Noser, Thomas C.;University of Alabama;1986","Noser, Thomas C.",6506853286,1986
"Nott, Connie;Colorado School of Mines;1989","Nott, Connie",6602420992,1989
"Nottingham, Quinton J.;Virginia Polytechnic Institute and State University","Nottingham, Q. J.",6602676519,
"Notz, William W.;Northwestern University;1972","Notz, William W.",6701671766,1972
"Notzke, Claudia;University of Calgary;1982","Notzke, Claudia",6508083351,1982
"Nourayi, Mahmoud M.;University of Southern California;1989","Nourayi, Mahmoud M.",13611415100,1989
"Nouri, Hossein;Temple University;1992","Nouri, Hossein",7003649364,1992
"Nourie, Francis J.;University of Chicago;1970","Nourie, Francis J.",6507617839,1970
"Nourzad, Farrokh;University of Kansas;1982","Nourzad, Farrokh",6602789275,1982
"Noussair, Charles N.;California Institute of Technology;1993","Noussair, Charles N.",6701537658,1993
"Novaes, Walter;Massachusetts Institute of Technology;1993","Novaes, Walter",6603070698,1993
"Novak, E. Shawn;University of Houston;1991","Novak, E. Shawn",7103394265,1991
"Novak, Michael A.;University of Cincinnati;1984","Novak, Michael A.",36814397900,1984
"Novin, Adel M.;University of Georgia;1982","Novin, Adel M.",14066338400,1982
"Novshek, William;Northwestern University;1979","Novshek, William",13604847500,1979
"Novy-Marx, Robert;University of California, Berkeley;2003","Novy-Marx, Robert",21733328700,2003
"Nowak, Laura S.;CUNY;1978","Nowak, Laura Stone",57191756987,1978
"Nowak, Linda;Saint Louis University;1996","Nowak, Linda I.",7005068133,1996
"Nowak, Paul J.;Florida State University;1979","Nowak, Paul",23474617300,1979
"Nowak, Paul;Florida State University;1979","Nowak, Paul",23474617300,1979
"Nowell, Clifford;University of Wyoming;1988","Nowell, Clifford",6603004468,1988
"Nowicki, Lawrence W.;University of Paris;1984","Nowicki, Lawrence W.",57194891081,1984
"Nowlin, Tanya S.;Louisiana State University;1999","Nowlin, Tanya S.",13805524700,1999
"Nowlin, William A.;University at Buffalo;1986","Nowlin, William A.",36877106700,1986
"Nowotny, Kenneth;University of Texas at Austin;1977","Nowotny, Kenneth R.",6701536139,1977
"Noy, Ilan;VCSC;2001","Noy, Ilan",6507149180,2001
"Nti, Kofi O.;Yale University;1977","Nti, Kofi O.",6602568222,1977
"Ntoko, Alfred N.;Binghamton University;1986","Ntoko, Alfred Ngome",6504563073,1986
"Ntoko, Alfred Ngome;Binghamton University;1985","Ntoko, Alfred Ngome",6504563073,1985
"Nugent, Jeffrey B.;The New School;1965","Nugent, Jeffrey B.",7005380780,1965
"Nugent, Rachel A.;George Washington University;1994","Nugent, Rachel A.",24824891300,1994
"Nunamaker, Thomas R.;University of Wisconsin, Madison;1983","Nunamaker, Thomas R.",13004119000,1983
"Nunez, Karen R.;University of Oklahoma;2002","Nunez, Karen",15035513600,2002
"Nunez, Manuel;Massachusetts Institute of Technology;1997","Nunez, Manuel A.",56654337700,1997
"Nunn, Geoffrey E.;University of Virginia;1973","Nunn, Geoffrey E.",16514119100,1973
"Nunn, Kenneth P. Jr.;University of Massachusetts;1979","Nunn, Kenneth P.",57189984259,1979
"Nurick, Aaron;University of Tennessee;1978","Nurick, Aaron J.",8949427200,1978
"Nurnberg, Hugo;Columbia University;1968","Nurnberg, Hugo",14068983500,1968
"Nussbaum, Harvey;Wayne State University;1963","Nussbaum, Harvey",24585408200,1963
"Nussbaumer, Chris E.;University of Iowa;1973","Nußbaumer, Christian",36176100700,1973
"Nutt, Paul C.;University of Wisconsin, Madison;1974","Nutt, Paul Charles",7003835135,1974
"Nutter, Sarah E.;Michigan State University;1993","Nutter, Sarah E.",6701809503,1993
"Nuwer, Michael J.;University of Utah;1985","Nuwer, Michael",57189648208,1985
